league,season,team,player,nation,pos,age,matches,starts,minutes,nineties,goals,assists,np_goals,pens_scored,pens_taken,GA_p90,np_goals_p90,shots,shots_on_target,shots_p90,shots_on_target_p90,goals_per_shot,fouls,fouls_drawn,offsides,crosses,interceptions,tackles_won,understat_player_id,xG,xA,npxG,key_passes,xGChain,xGBuildup,_ust_goals,_ust_assists,_ust_shots,_ust_minutes,xG_p90,npxG_p90,xA_p90,key_passes_p90,xGChain_p90,xGBuildup_p90,crosses_p90,fouls_drawn_p90,offsides_p90,interceptions_p90,tackles_won_p90,npxG_plus_xA_p90,xG_per_shot,team_goals,team_np_goals,team_minutes,team_possession,team_shots,share_team_goals,share_team_shots,minutes_pct,team_goals_p90,GA_p90_tertile,season_next,target_tertile_next
GER-Bundesliga,1819,Wolfsburg,Admir Mehmedi,SUI,"FW,MF",27.0,26,20,1692,18.8,6,5,6,0,0,0.59,0.32,36.0,13.0,1.91,0.69,0.17,29.0,38.0,18.0,76.0,16.0,30.0,194.0,4.000787291675806,4.055429188534617,4.000787291675806,34.0,10.254316424950956,5.427408087998629,6.0,5.0,36.0,1708.0,0.2128078346636067,0.2128078346636067,0.21571431853907538,1.8085106382978722,0.5454423630293062,0.2886919195743951,4.042553191489362,2.021276595744681,0.9574468085106382,0.851063829787234,1.5957446808510638,0.42852215320268205,0.11113298032432795,59,54,3060,53.3,420,0.1016949152542373,0.08571428571428572,0.5529411764705883,1.7352941176470589,high,1920,mid
GER-Bundesliga,1819,Wolfsburg,John Brooks,USA,DF,25.0,29,29,2610,29.0,3,2,3,0,0,0.17,0.1,19.0,6.0,0.66,0.21,0.16,14.0,12.0,0.0,0.0,42.0,17.0,22.0,2.706001562997699,0.6837847027927637,2.706001562997699,4.0,7.92836644500494,6.470938175916672,3.0,2.0,19.0,2610.0,0.09331039872405858,0.09331039872405858,0.023578782854922885,0.13793103448275862,0.27339194637948067,0.2231357991695404,0.0,0.41379310344827586,0.0,1.4482758620689655,0.5862068965517241,0.11688918157898147,0.14242113489461572,59,54,3060,53.3,420,0.05084745762711865,0.04523809523809524,0.8529411764705882,1.7352941176470589,mid,1920,low
GER-Bundesliga,1819,Wolfsburg,Josip Brekalo,CRO,"FW,MF",20.0,25,15,1415,15.7,3,3,3,0,0,0.38,0.19,26.0,14.0,1.65,0.89,0.12,17.0,21.0,2.0,58.0,12.0,8.0,5353.0,2.4134638253599405,1.3251617960631847,2.4134638253599405,21.0,5.60271386615932,2.7633494678884745,3.0,3.0,26.0,1406.0,0.153506533061763,0.153506533061763,0.08428590929023791,1.335689045936396,0.35635635897833134,0.1757607435406097,3.6890459363957597,1.335689045936396,0.12720848056537104,0.7632508833922261,0.5088339222614842,0.23779244235200092,0.0928255317446131,59,54,3060,53.3,420,0.05084745762711865,0.06190476190476191,0.4624183006535948,1.7352941176470589,high,1920,high
GER-Bundesliga,1819,Wolfsburg,Josuha Guilavogui,FRA,MF,27.0,19,18,1570,17.4,2,1,2,0,0,0.17,0.11,7.0,5.0,0.4,0.29,0.29,24.0,8.0,0.0,4.0,47.0,15.0,150.0,1.1815635776147246,0.1972079984843731,1.1815635776147246,8.0,3.688596714287996,3.558069826103747,2.0,1.0,7.0,1573.0,0.0677329439396976,0.0677329439396976,0.011304917110569159,0.45859872611464975,0.21144821929039467,0.20396578620976896,0.22929936305732487,0.45859872611464975,0.0,2.694267515923567,0.8598726114649682,0.07903786105026676,0.16879479680210352,59,54,3060,53.3,420,0.03389830508474576,0.016666666666666666,0.5130718954248366,1.7352941176470589,mid,1920,low
GER-Bundesliga,1819,Wolfsburg,Jérôme Roussillon,GLP,DF,25.0,28,28,2461,27.3,3,4,3,0,0,0.26,0.11,20.0,10.0,0.73,0.37,0.15,22.0,40.0,0.0,103.0,35.0,29.0,3339.0,1.7374425567686558,3.246265304274857,1.7374425567686558,30.0,7.653752353042364,5.374839626252651,3.0,4.0,20.0,2475.0,0.06353914266931289,0.06353914266931289,0.11871754465044174,1.0971149939049167,0.27990154887192714,0.1965605714598694,3.7667614790735473,1.4628199918732223,0.0,1.2799674928890694,1.0605444941080862,0.18225668731975464,0.08687212783843279,59,54,3060,53.3,420,0.05084745762711865,0.047619047619047616,0.8042483660130719,1.7352941176470589,mid,1920,low
GER-Bundesliga,1819,Wolfsburg,Koen Casteels,BEL,GK,26.0,26,26,2295,25.5,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,2.0,0.0,1.0,0.0,1.0,159.0,0.0,0.0,0.0,0.0,3.3190301842987537,3.3190301842987537,0.0,0.0,0.0,2299.0,0.0,0.0,0.0,0.0,0.13015804644308837,0.13015804644308837,0.0392156862745098,0.0784313725490196,0.0,0.0,0.0392156862745098,0.0,,59,54,3060,53.3,420,0.0,0.0,0.75,1.7352941176470589,low,1920,low
GER-Bundesliga,1819,Wolfsburg,Maximilian Arnold,GER,MF,24.0,33,33,2872,31.9,2,6,2,0,0,0.25,0.06,54.0,23.0,1.69,0.72,0.04,45.0,81.0,2.0,132.0,38.0,31.0,153.0,2.3895712047815323,4.566001313738525,2.3895712047815323,45.0,8.709191601723433,4.825666521675885,2.0,6.0,54.0,2888.0,0.07488210599942127,0.07488210599942127,0.14308499938595656,1.41016713091922,0.27292034963618,0.15122214030321365,4.1364902506963785,2.538300835654596,0.06267409470752089,1.190807799442897,0.9714484679665738,0.21796710538537784,0.04425131860706541,59,54,3060,53.3,420,0.03389830508474576,0.12857142857142856,0.938562091503268,1.7352941176470589,mid,1920,high
GER-Bundesliga,1819,Wolfsburg,Renato Steffen,SUI,"FW,MF",26.0,31,18,1503,16.7,5,1,5,0,0,0.36,0.3,27.0,9.0,1.62,0.54,0.19,21.0,29.0,3.0,29.0,20.0,18.0,6484.0,2.922868033871054,1.8282380048185587,2.922868033871054,14.0,7.711905083619058,4.074940140359104,5.0,1.0,27.0,1505.0,0.17502203795635055,0.17502203795635055,0.10947532962985382,0.8383233532934132,0.4617907235700035,0.24400839163826968,1.7365269461077846,1.7365269461077846,0.17964071856287425,1.1976047904191618,1.0778443113772456,0.28449736758620436,0.10825437162485387,59,54,3060,53.3,420,0.0847457627118644,0.06428571428571428,0.49117647058823527,1.7352941176470589,high,1920,high
GER-Bundesliga,1819,Wolfsburg,Robin Knoche,GER,DF,26.0,31,31,2790,31.0,3,0,3,0,0,0.1,0.1,15.0,5.0,0.48,0.16,0.2,15.0,18.0,0.0,1.0,49.0,22.0,161.0,2.644059496000409,0.1380004025995731,2.644059496000409,2.0,6.519246816635132,6.519246816635132,3.0,0.0,14.0,2790.0,0.08529224180646482,0.08529224180646482,0.00445162589030881,0.06451612903225806,0.21029828440758488,0.21029828440758488,0.03225806451612903,0.5806451612903226,0.0,1.5806451612903225,0.7096774193548387,0.08974386769677363,0.17627063306669394,59,54,3060,53.3,420,0.05084745762711865,0.03571428571428571,0.9117647058823529,1.7352941176470589,mid,1920,low
GER-Bundesliga,1819,Wolfsburg,William,BRA,DF,23.0,31,30,2675,29.7,2,1,2,0,0,0.1,0.07,26.0,7.0,0.87,0.24,0.08,37.0,20.0,0.0,114.0,83.0,58.0,6229.0,1.4901989065110683,3.0802155481651425,1.4901989065110683,40.0,12.355500891804695,9.172397254034877,2.0,1.0,25.0,2679.0,0.050137533303176135,0.050137533303176135,0.10363342031209825,1.3457943925233644,0.4156990954252047,0.3086040197619211,3.835514018691589,0.6728971962616822,0.0,2.7925233644859815,1.9514018691588786,0.15377095361527438,0.057315342558118015,59,54,3060,53.3,420,0.03389830508474576,0.06190476190476191,0.8741830065359477,1.7352941176470589,mid,1920,mid
GER-Bundesliga,1819,Wolfsburg,Wout Weghorst,NED,FW,25.0,34,33,2925,32.5,17,7,13,4,4,0.74,0.4,73.0,35.0,2.25,1.08,0.18,38.0,39.0,29.0,12.0,8.0,24.0,7052.0,15.743415473029016,4.727676076814532,12.712311571463944,37.0,18.034685615450144,3.535672997124493,17.0,7.0,74.0,2933.0,0.48441278378550817,0.39114804835273675,0.14546695620967792,1.1384615384615384,0.5549134035523121,0.10878993837306132,0.36923076923076925,1.2,0.8923076923076924,0.24615384615384617,0.7384615384615385,0.5366150045624147,0.21566322565793172,59,54,3060,53.3,420,0.288135593220339,0.1738095238095238,0.9558823529411765,1.7352941176470589,high,1920,high
GER-Bundesliga,1920,Augsburg,Andreas Luthe,GER,GK,32.0,10,10,900,10.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,2.0,0.0,0.0,1.0,0.0,5260.0,0.0,0.0,0.0,0.0,0.1652454994618892,0.1652454994618892,0.0,0.0,0.0,900.0,0.0,0.0,0.0,0.0,0.016524549946188922,0.016524549946188922,0.0,0.2,0.0,0.1,0.0,0.0,,45,42,3060,38.6,358,0.0,0.0,0.29411764705882354,1.3235294117647058,low,2021,low
GER-Bundesliga,1920,Augsburg,Florian Niederlechner,GER,"FW,MF",28.0,33,31,2720,30.2,13,6,12,1,2,0.63,0.4,78.0,41.0,2.58,1.36,0.15,46.0,63.0,39.0,18.0,7.0,12.0,306.0,14.085201999172568,5.857988929376006,12.569648077711465,29.0,17.57950815744698,1.6237762980163095,13.0,6.0,78.0,2762.0,0.4660544779137982,0.41590747315957055,0.19383051604552962,0.9595588235294118,0.5816749022684663,0.05372789221377495,0.5955882352941176,2.0845588235294117,1.2904411764705883,0.23161764705882354,0.3970588235294118,0.6097379892051001,0.18057951280990472,45,42,3060,38.6,358,0.28888888888888886,0.21787709497206703,0.8888888888888888,1.3235294117647058,high,2021,high
GER-Bundesliga,1920,Augsburg,Jeffrey Gouweleeuw,NED,DF,28.0,21,18,1645,18.3,0,1,0,0,0,0.05,0.0,0.0,0.0,0.0,0.0,,12.0,3.0,1.0,2.0,40.0,14.0,2665.0,0.0,0.2079646987840533,0.0,5.0,3.550565192475915,3.342601630836725,0.0,1.0,0.0,1643.0,0.0,0.0,0.011378007836209602,0.2735562310030395,0.19425584639685856,0.18287790077526153,0.1094224924012158,0.1641337386018237,0.0547112462006079,2.188449848024316,0.7659574468085106,0.011378007836209602,,45,42,3060,38.6,358,0.0,0.0,0.5375816993464052,1.3235294117647058,low,2021,low
GER-Bundesliga,1920,Augsburg,Marco Richter,GER,MF,21.0,31,26,2280,25.3,4,3,4,0,0,0.28,0.16,64.0,20.0,2.53,0.79,0.06,32.0,40.0,3.0,54.0,22.0,16.0,6357.0,4.513177250511944,1.9272085074335337,4.513177250511944,21.0,10.422672158107162,4.622381391003728,4.0,3.0,64.0,2304.0,0.17815173357283992,0.17815173357283992,0.07607402003027107,0.8289473684210527,0.41142126939896695,0.18246242332909454,2.1315789473684212,1.5789473684210527,0.11842105263157895,0.868421052631579,0.6315789473684211,0.254225753603111,0.07051839453924913,45,42,3060,38.6,358,0.08888888888888889,0.1787709497206704,0.7450980392156863,1.3235294117647058,mid,2021,high
GER-Bundesliga,1920,Augsburg,Rani Khedira,TUN,MF,25.0,32,32,2649,29.4,0,2,0,0,0,0.07,0.0,9.0,0.0,0.31,0.0,0.0,37.0,34.0,0.0,9.0,47.0,38.0,5251.0,0.3815661668777466,1.8019368117675183,0.3815661668777466,11.0,7.155973017215729,5.797482412308455,0.0,2.0,9.0,2668.0,0.012963742929028762,0.012963742929028762,0.061220956232192016,0.3737259343148358,0.24312479107188206,0.19696995738307324,0.30577576443941107,1.1551528878822197,0.0,1.59682899207248,1.291053227633069,0.07418469916122078,0.042396240764194064,45,42,3060,38.6,358,0.0,0.025139664804469275,0.865686274509804,1.3235294117647058,low,2021,low
GER-Bundesliga,1920,Augsburg,Raphael Framberger,GER,DF,23.0,18,12,1175,13.1,0,2,0,0,0,0.15,0.0,1.0,0.0,0.08,0.0,0.0,17.0,9.0,1.0,22.0,22.0,26.0,4336.0,0.1007080003619194,0.8484996985644102,0.1007080003619194,5.0,3.071586137637496,2.149301495403052,0.0,2.0,1.0,1170.0,0.0077138042830406355,0.0077138042830406355,0.06499146627301866,0.3829787234042553,0.2352704275637231,0.16462734858406355,1.6851063829787234,0.6893617021276596,0.07659574468085106,1.6851063829787234,1.9914893617021276,0.0727052705560593,0.1007080003619194,45,42,3060,38.6,358,0.0,0.002793296089385475,0.3839869281045752,1.3235294117647058,mid,2021,low
GER-Bundesliga,1920,Augsburg,Ruben Vargas,SUI,MF,20.0,33,29,2530,28.1,6,1,6,0,0,0.25,0.21,60.0,25.0,2.13,0.89,0.1,40.0,38.0,6.0,26.0,25.0,15.0,7810.0,6.7616592068225145,3.849915100261569,6.7616592068225145,23.0,13.098144063726068,4.665670998394489,6.0,1.0,60.0,2549.0,0.2405333314679946,0.2405333314679946,0.1369535015903325,0.8181818181818182,0.4659418836898601,0.16597248610889487,0.924901185770751,1.3517786561264822,0.21343873517786563,0.8893280632411067,0.5335968379446641,0.3774868330583271,0.11269432011370857,45,42,3060,38.6,358,0.13333333333333333,0.16759776536312848,0.826797385620915,1.3235294117647058,mid,2021,high
GER-Bundesliga,1920,Bayern Munich,Alphonso Davies,CAN,DF,18.0,29,24,2234,24.8,3,5,3,0,0,0.32,0.12,12.0,5.0,0.48,0.2,0.25,25.0,34.0,7.0,65.0,34.0,43.0,7345.0,2.3693599672988057,4.259582146070898,2.3693599672988057,36.0,25.400243878364563,21.066972889006134,3.0,5.0,12.0,2228.0,0.09545317683835833,0.09545317683835833,0.1716035779527219,1.450313339301701,1.0232864588419026,0.8487142166564692,2.6186213070725155,1.369740376007162,0.2820053715308863,1.369740376007162,1.7323187108325873,0.26705675479108026,0.19744666394156715,97,91,3060,65.1,609,0.030927835051546393,0.019704433497536946,0.7300653594771241,2.8529411764705883,high,2021,mid
GER-Bundesliga,1920,Bayern Munich,Benjamin Pavard,FRA,DF,23.0,32,31,2790,31.0,4,4,4,0,0,0.26,0.13,24.0,8.0,0.77,0.26,0.17,40.0,23.0,2.0,73.0,51.0,21.0,3363.0,1.88727062381804,3.5035418793559074,1.88727062381804,19.0,20.339682385325432,19.16093257069588,5.0,4.0,24.0,2788.0,0.060879697542517416,0.060879697542517416,0.11301747997922282,0.6129032258064516,0.6561187866234011,0.6180945990547059,2.3548387096774195,0.7419354838709677,0.06451612903225806,1.6451612903225807,0.6774193548387096,0.17389717752174022,0.07863627599241833,97,91,3060,65.1,609,0.041237113402061855,0.03940886699507389,0.9117647058823529,2.8529411764705883,mid,2021,low
GER-Bundesliga,1920,Bayern Munich,David Alaba,AUT,DF,27.0,28,27,2498,27.8,1,1,1,0,0,0.07,0.04,19.0,7.0,0.68,0.25,0.05,10.0,7.0,1.0,28.0,30.0,16.0,391.0,0.8317730994895101,2.05608743429184,0.8317730994895101,19.0,20.72758300602436,18.93209720775485,1.0,1.0,19.0,2501.0,0.02996780582628339,0.02996780582628339,0.07407841036279647,0.6845476381104884,0.7467904205533196,0.6821011804235134,1.0088070456365092,0.2522017614091273,0.036028823058446756,1.0808646917534026,0.5764611689351481,0.10404621618907986,0.043777531552079474,97,91,3060,65.1,609,0.010309278350515464,0.031198686371100164,0.8163398692810457,2.8529411764705883,low,2021,mid
GER-Bundesliga,1920,Bayern Munich,Ivan Perišić,CRO,"MF,FW",30.0,22,11,1206,13.4,4,3,4,0,0,0.52,0.3,40.0,12.0,2.99,0.9,0.1,18.0,6.0,7.0,75.0,5.0,12.0,448.0,4.253872202709317,3.3778541833162308,4.253872202709317,21.0,13.40089581348002,7.338592781685293,4.0,3.0,40.0,1197.0,0.3174531494559192,0.3174531494559192,0.25207867039673365,1.5671641791044775,1.0000668517522402,0.5476561777377084,5.597014925373134,0.44776119402985076,0.5223880597014925,0.3731343283582089,0.8955223880597015,0.5695318198526529,0.10634680506773293,97,91,3060,65.1,609,0.041237113402061855,0.06568144499178982,0.3941176470588235,2.8529411764705883,high,2021,high
GER-Bundesliga,1920,Bayern Munich,Joshua Kimmich,GER,"MF,DF",24.0,33,32,2818,31.3,4,7,4,0,0,0.35,0.13,25.0,12.0,0.8,0.38,0.16,27.0,45.0,4.0,233.0,30.0,32.0,223.0,1.0296544004231691,8.446616698987782,1.0296544004231691,77.0,30.93664002045989,28.058832820504904,3.0,8.0,25.0,2827.0,0.032884633086616474,0.032884633086616474,0.26976419549641606,2.4591909155429383,0.9880403129316502,0.896130217830178,7.441447835344216,1.4371894960965224,0.127750177430802,0.9581263307310149,1.022001419446416,0.30264882858303255,0.041186176016926763,97,91,3060,65.1,609,0.041237113402061855,0.041050903119868636,0.9209150326797385,2.8529411764705883,high,2021,high
GER-Bundesliga,1920,Bayern Munich,Jérôme Boateng,GER,DF,30.0,24,23,1796,20.0,0,2,0,0,0,0.1,0.0,6.0,2.0,0.3,0.1,0.0,18.0,6.0,0.0,7.0,38.0,14.0,220.0,0.2296155011281371,1.4173924326896667,0.2296155011281371,5.0,13.058621449396014,12.668350411579013,0.0,2.0,6.0,1813.0,0.011506344711320901,0.011506344711320901,0.07102746043545101,0.2505567928730512,0.6543852619407802,0.6348282500234472,0.3507795100222717,0.30066815144766146,0.0,1.9042316258351892,0.7015590200445434,0.08253380514677192,0.03826925018802285,97,91,3060,65.1,609,0.0,0.009852216748768473,0.5869281045751634,2.8529411764705883,low,2021,mid
GER-Bundesliga,1920,Bayern Munich,Kingsley Coman,FRA,"MF,FW",23.0,24,17,1505,16.7,4,3,4,0,0,0.42,0.24,37.0,15.0,2.21,0.9,0.11,11.0,33.0,4.0,79.0,3.0,12.0,226.0,5.28508859500289,5.059591472148895,5.28508859500289,32.0,16.030744828283787,7.476638101041317,4.0,3.0,37.0,1507.0,0.3160518096679469,0.3160518096679469,0.3025669318893027,1.9136212624584719,0.9586491923890637,0.44710792630811863,4.724252491694353,1.973421926910299,0.23920265780730898,0.17940199335548174,0.717607973421927,0.6186187415572496,0.14284023229737539,97,91,3060,65.1,609,0.041237113402061855,0.060755336617405585,0.4918300653594771,2.8529411764705883,high,2021,high
GER-Bundesliga,1920,Bayern Munich,Leon Goretzka,GER,MF,24.0,24,17,1512,16.8,6,5,6,0,0,0.65,0.36,40.0,15.0,2.38,0.89,0.15,25.0,24.0,0.0,4.0,23.0,15.0,335.0,5.8480496518313885,3.093335676938296,5.8480496518313885,20.0,18.594171546399597,12.218801565468311,6.0,5.0,40.0,1521.0,0.34809819356139216,0.34809819356139216,0.1841271236272795,1.1904761904761905,1.1067959253809283,0.7273096169921613,0.23809523809523808,1.4285714285714286,0.0,1.369047619047619,0.8928571428571428,0.5322253171886717,0.1462012412957847,97,91,3060,65.1,609,0.061855670103092786,0.06568144499178982,0.49411764705882355,2.8529411764705883,high,2021,high
GER-Bundesliga,1920,Bayern Munich,Lucas Hernández,FRA,DF,23.0,19,10,920,10.2,0,1,0,0,0,0.1,0.0,3.0,1.0,0.29,0.1,0.0,14.0,22.0,0.0,6.0,16.0,10.0,2276.0,0.4902673345059156,1.1269790083169935,0.4902673345059156,4.0,6.020785268396139,4.810184236615896,0.0,1.0,3.0,906.0,0.047960934897317835,0.047960934897317835,0.11024794646579285,0.391304347826087,0.5889898632126658,0.47056150140807684,0.5869565217391305,2.1521739130434785,0.0,1.565217391304348,0.9782608695652175,0.15820888136311068,0.1634224448353052,97,91,3060,65.1,609,0.0,0.0049261083743842365,0.3006535947712418,2.8529411764705883,low,2021,mid
GER-Bundesliga,1920,Bayern Munich,Manuel Neuer,GER,GK,33.0,33,33,2970,33.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,2.0,0.0,0.0,0.0,2.0,217.0,0.0,0.0,0.0,0.0,9.844680316746237,9.844680316746237,0.0,0.0,0.0,2970.0,0.0,0.0,0.0,0.0,0.29832364596200717,0.29832364596200717,0.0,0.06060606060606061,0.0,0.0,0.06060606060606061,0.0,,97,91,3060,65.1,609,0.0,0.0,0.9705882352941176,2.8529411764705883,low,2021,low
GER-Bundesliga,1920,Bayern Munich,Robert Lewandowski,POL,FW,30.0,31,31,2759,30.7,34,4,29,5,5,1.24,0.95,137.0,68.0,4.47,2.22,0.21,32.0,43.0,18.0,23.0,6.0,10.0,227.0,31.196764163672924,7.271126873791218,27.407881716266274,36.0,39.65042235143483,9.743501517921686,34.0,4.0,138.0,2763.0,1.0176545033456192,0.8940592078521076,0.23718790092106184,1.1743385284523378,1.2934171843527127,0.3178380342924798,0.750271837622327,1.402682131206959,0.5871692642261689,0.19572308807538963,0.32620514679231605,1.1312471087731695,0.22771360703410892,97,91,3060,65.1,609,0.35051546391752575,0.22495894909688013,0.9016339869281046,2.8529411764705883,high,2021,high
GER-Bundesliga,1920,Bayern Munich,Serge Gnabry,GER,"MF,FW",24.0,31,26,2193,24.4,12,10,12,0,0,0.9,0.49,95.0,41.0,3.9,1.68,0.13,15.0,24.0,16.0,71.0,15.0,18.0,993.0,14.172484152019024,12.498703610152006,14.172484152019024,54.0,33.75042257457972,12.32283779233694,12.0,10.0,95.0,2221.0,0.5816340965260886,0.5816340965260886,0.5129426926190974,2.216142270861833,1.3851062616106589,0.5057252171957705,2.913816689466484,0.9849521203830369,0.6566347469220246,0.615595075239398,0.7387140902872776,1.094576789145186,0.1491840437054634,97,91,3060,65.1,609,0.12371134020618557,0.15599343185550082,0.7166666666666667,2.8529411764705883,high,2021,high
GER-Bundesliga,1920,Bayern Munich,Thiago Alcántara,ESP,MF,28.0,24,20,1771,19.7,3,0,3,0,0,0.15,0.15,18.0,9.0,0.91,0.46,0.17,24.0,14.0,0.0,7.0,46.0,25.0,229.0,2.582844851538539,1.0969494432210922,2.582844851538539,20.0,19.60725235193968,16.872010193765163,3.0,0.0,18.0,1773.0,0.13125693768405902,0.13125693768405902,0.05574559564646996,1.0163749294184077,0.9964159862645802,0.8574144084917362,0.3557312252964427,0.7114624505928854,0.0,2.3376623376623376,1.2704686617730097,0.187002533330529,0.14349138064102995,97,91,3060,65.1,609,0.030927835051546393,0.029556650246305417,0.5787581699346406,2.8529411764705883,mid,2021,low
GER-Bundesliga,1920,Bayern Munich,Thomas Müller,GER,MF,29.0,33,26,2255,25.1,8,21,8,0,0,1.16,0.32,54.0,19.0,2.16,0.76,0.15,17.0,25.0,11.0,105.0,12.0,24.0,224.0,8.575404800474644,15.50623968243599,8.575404800474644,83.0,36.35653913021088,18.292041327804327,8.0,20.0,53.0,2258.0,0.34225562396572856,0.34225562396572856,0.6188743110506603,3.3126385809312637,1.4510370384563098,0.7300592991141416,4.1906873614190685,0.9977827050997782,0.4390243902439024,0.4789356984478935,0.957871396895787,0.9611299350163889,0.1588037926013823,97,91,3060,65.1,609,0.08247422680412371,0.08866995073891626,0.7369281045751634,2.8529411764705883,high,2021,high
GER-Bundesliga,1920,Eintracht Frankfurt,André Silva,POR,FW,23.0,25,16,1575,17.5,12,3,11,1,1,0.86,0.63,55.0,21.0,3.14,1.2,0.2,14.0,21.0,12.0,11.0,7.0,2.0,6170.0,11.537909541279078,4.55522895604372,10.780132565647364,32.0,14.233418745920062,1.5503290751948953,12.0,3.0,54.0,1575.0,0.6593091166445187,0.6160075751798494,0.2602987974882126,1.8285714285714285,0.813338214052575,0.08859023286827973,0.6285714285714286,1.2,0.6857142857142857,0.4,0.11428571428571428,0.876306372668062,0.2097801734778014,57,55,3060,50.9,500,0.21052631578947367,0.11,0.5147058823529411,1.6764705882352942,high,2021,high
