understat_player_id,player,team,league,season,cluster_gmm,gmm_proba_c0,gmm_proba_c1,gmm_proba_c2,gmm_proba_c3,gmm_proba_c4
330.0,Ralf Fährmann,Schalke 04,GER-Bundesliga,2021,2,4.788980553482957e-06,1.1678223479476742e-07,0.9999950854875733,8.749638487950567e-09,7.22709450002963e-17
96.0,Salif Sané,Schalke 04,GER-Bundesliga,2021,2,3.93025308818797e-05,2.4521578496621005e-09,0.9999606950169342,2.608004861337818e-14,1.315968948502541e-87
342.0,Sead Kolašinac,Schalke 04,GER-Bundesliga,2021,2,0.007928933500402807,3.602379538303601e-08,0.9920701487185865,8.817572152379861e-07,5.198802490572797e-41
1699.0,Shkodran Mustafi,Schalke 04,GER-Bundesliga,2021,2,2.279118733748219e-08,1.6240130214633017e-11,0.9999999771925723,1.9026070792689102e-17,3.974649885642983e-109
307.0,Suat Serdar,Schalke 04,GER-Bundesliga,2021,0,0.9991324866784441,8.476508224942967e-09,0.0007981850232114105,6.931982183623096e-05,2.038850266683863e-29
8148.0,Timo Becker,Schalke 04,GER-Bundesliga,2021,2,1.808633188179237e-06,1.5149158862091858e-09,0.9999981898518963,2.75175153554244e-17,4.1095820295648936e-88
60.0,Christian Gentner,Union Berlin,GER-Bundesliga,2021,2,0.0012209998013355582,8.573966163300197e-09,0.9987789916241011,5.972056123741426e-13,4.3657725033824237e-69
7876.0,Christopher Lenz,Union Berlin,GER-Bundesliga,2021,2,0.06691924102717743,8.131437247860533e-08,0.9330804910172164,1.8664123378923662e-07,3.1024439288207954e-57
7875.0,Christopher Trimmel,Union Berlin,GER-Bundesliga,2021,0,0.9999992384766583,1.319723945770699e-07,6.293799200874666e-07,1.7102752106997112e-10,1.305894432871512e-140
4340.0,Grischa Prömel,Union Berlin,GER-Bundesliga,2021,0,0.999670573145941,1.8593058692770918e-08,0.00014408516110916674,0.00018532309989094416,2.6819917785002714e-25
7997.0,Julian Ryerson,Union Berlin,GER-Bundesliga,2021,2,0.0007141221754861452,4.192966388358474e-09,0.9992858736227563,8.791237080957206e-12,3.0307973816882117e-61
7883.0,Marcus Ingvartsen,Union Berlin,GER-Bundesliga,2021,3,0.0,0.0004926918387441061,0.0,0.9995073059674096,2.193846462753274e-09
7879.0,Marius Bülter,Union Berlin,GER-Bundesliga,2021,0,0.9998934700054609,6.081062878641729e-08,1.686989629105568e-08,0.00010645231401422798,3.294561021123822e-32
370.0,Marvin Friedrich,Union Berlin,GER-Bundesliga,2021,2,0.028105665779574646,1.9699658829433666e-07,0.9718941305977078,6.626129387798821e-09,7.608727981216972e-56
155.0,Max Kruse,Union Berlin,GER-Bundesliga,2021,1,0.0,0.9994607225811409,0.0,0.0005392774188589375,8.309018432927214e-17
7485.0,Nico Schlotterbeck,Union Berlin,GER-Bundesliga,2021,0,0.935728859113566,1.7236328943553534e-05,0.06425258643221364,1.3181252771444467e-06,1.615599696955768e-57
7877.0,Robert Andrich,Union Berlin,GER-Bundesliga,2021,0,0.9999649302549951,1.275706344963296e-07,2.5953435302110252e-05,8.988739068552695e-06,6.592126652560044e-41
161.0,Robin Knoche,Union Berlin,GER-Bundesliga,2021,2,9.22904451088456e-05,2.4044923234297942e-09,0.9999077034943261,3.6560723019329748e-09,1.991107640649678e-48
7882.0,Sheraldo Becker,Union Berlin,GER-Bundesliga,2021,0,0.9994020446026279,5.203622366113181e-07,5.596891801808413e-62,0.0005974350351358187,1.2756496287326389e-17
7814.0,Taiwo Awoniyi,Union Berlin,GER-Bundesliga,2021,4,0.02775901479774817,4.09981627906527e-05,3.504099324391464e-194,1.7297289680920643e-05,0.972182689749781
7815.0,Christian Groß,Werder Bremen,GER-Bundesliga,2021,2,1.3678610044485688e-05,7.313677403243545e-10,0.9999863206585712,1.6731653799744523e-14,1.713123824595214e-87
7431.0,Jean-Manuel Mbom,Werder Bremen,GER-Bundesliga,2021,2,0.0014194413302035937,1.5360928748339523e-09,0.9985805569294827,2.0422066725603698e-10,5.770673815288997e-51
7044.0,Kevin Möhwald,Werder Bremen,GER-Bundesliga,2021,0,0.9999826119944915,7.764628889290826e-07,4.9765943350635346e-09,1.660656602517684e-05,5.52913586223704e-38
262.0,Leonardo Bittencourt,Werder Bremen,GER-Bundesliga,2021,3,0.0,1.259603649958229e-06,0.0,0.9999987403963494,1.7691639448444231e-28
6083.0,Ludwig Augustinsson,Werder Bremen,GER-Bundesliga,2021,0,0.9999981588895788,3.251032808742099e-10,4.630043703560782e-14,1.8407852719430082e-06,2.918553727105414e-144
5340.0,Marco Friedl,Werder Bremen,GER-Bundesliga,2021,2,1.4130924074674533e-06,9.809864113876597e-10,0.9999985859266062,2.2005095100375846e-17,5.475828737087606e-98
125.0,Maximilian Eggestein,Werder Bremen,GER-Bundesliga,2021,2,0.00351481311877542,8.897586842178469e-09,0.9964851776102741,3.7336372038318203e-10,3.0788328329275356e-57
6523.0,Milot Rashica,Werder Bremen,GER-Bundesliga,2021,3,0.0,7.13666229757307e-06,0.0,0.9999928587316937,4.6060080526550315e-09
2691.0,Miloš Veljković,Werder Bremen,GER-Bundesliga,2021,2,4.116770064921948e-06,3.8150752504220596e-09,0.9999958788510154,5.638443006775818e-10,5.404424633294481e-39
9069.0,Romano Schmid,Werder Bremen,GER-Bundesliga,2021,0,0.9997656657225372,5.817644509343183e-09,0.0002275757725063749,6.752687311909853e-06,4.162905819165457e-26
110.0,Theodor Gebre Selassie,Werder Bremen,GER-Bundesliga,2021,2,0.0007432269806300153,4.266121532468419e-09,0.9992567679956512,7.575973870720841e-10,1.898609403462793e-61
184.0,Ömer Toprak,Werder Bremen,GER-Bundesliga,2021,2,0.00013696333005152196,4.308502854226143e-09,0.9998630321415217,2.1992404073644048e-10,1.670985187090774e-58
22.0,John Brooks,Wolfsburg,GER-Bundesliga,2021,2,3.117740990257756e-05,1.3167777632753995e-09,0.9999688208732435,4.0007600210894727e-10,1.0613260988403362e-48
5353.0,Josip Brekalo,Wolfsburg,GER-Bundesliga,2021,0,0.9989689335395279,2.524488382584918e-07,2.277099413010771e-36,0.001030814010669477,9.642131119313078e-13
3339.0,Jérôme Roussillon,Wolfsburg,GER-Bundesliga,2021,0,0.7618411524125259,8.602113003697053e-07,0.23815300260469485,4.98477147897454e-06,3.3786752654468e-50
983.0,Kevin Mbabu,Wolfsburg,GER-Bundesliga,2021,2,0.08156915855668405,4.570703197321234e-08,0.9184306000624972,1.9567378679711637e-07,4.359075888201019e-61
8853.0,Maxence Lacroix,Wolfsburg,GER-Bundesliga,2021,2,1.6849616039062973e-05,1.8636288586858404e-09,0.9999831485055,1.4832069193719713e-11,1.5318509564378207e-73
153.0,Maximilian Arnold,Wolfsburg,GER-Bundesliga,2021,0,0.999840151689125,2.335406299015704e-08,1.356978028005233e-15,0.00015982495681099977,4.310183528051483e-46
4247.0,Maximilian Philipp,Wolfsburg,GER-Bundesliga,2021,0,0.988046397593043,2.5275877541999154e-06,6.021080501500182e-83,0.0030626058378011366,0.00888846898140176
8213.0,Paulo Otávio,Wolfsburg,GER-Bundesliga,2021,2,0.005311297177805857,2.2913165271184074e-08,0.9946886797707952,1.382337094306393e-10,1.0359598140136819e-91
6484.0,Renato Steffen,Wolfsburg,GER-Bundesliga,2021,0,0.9996539673670906,7.618971622383981e-06,1.5918513594278312e-60,0.0003384136612857361,1.4307511047251668e-15
7052.0,Wout Weghorst,Wolfsburg,GER-Bundesliga,2021,4,0.0,3.0055291229337147e-05,0.0,7.787082223697574e-05,0.999892073886534
7783.0,Xaver Schlager,Wolfsburg,GER-Bundesliga,2021,0,0.9999519869607552,1.3343142820446277e-09,8.376694050577243e-12,4.8011696554215306e-05,1.0111666135172077e-37
