understat_player_id,player,team,league,season,cluster_gmm,gmm_proba_c0,gmm_proba_c1,gmm_proba_c2,gmm_proba_c3,gmm_proba_c4
617.0,David Silva,Real Sociedad,ESP-La Liga,2122,1,1.3058392760243486e-13,0.9998976117619787,7.699674921443052e-05,2.2205397382206436e-26,2.5391488675934833e-05
2234.0,Mikel Oyarzabal,Real Sociedad,ESP-La Liga,2122,2,2.965565277704439e-10,0.0,0.9999643594640916,1.367706429007298e-100,3.5640239352022e-05
6118.0,Portu,Real Sociedad,ESP-La Liga,2122,4,4.2615634789009316e-08,0.0,0.0008041652137249888,8.475544827747022e-18,0.9991957921706404
2100.0,Rafinha,Real Sociedad,ESP-La Liga,2122,1,5.402442221994126e-17,0.9997162230293622,0.00028377697063860683,6.278599102807804e-26,1.2666695287153716e-39
10323.0,Jesús Corona,Sevilla,ESP-La Liga,2122,1,1.2216793119525232e-07,0.9863808979365752,0.013618979895492794,3.816210052300123e-50,1.5593344726630965e-18
1109.0,Lucas Ocampos,Sevilla,ESP-La Liga,2122,1,8.681886476708821e-10,0.9958954229001663,3.828784224158977e-05,1.013563915778022e-20,0.004066288389403602
2589.0,Rafa Mir,Sevilla,ESP-La Liga,2122,1,1.2500403380178602e-05,0.9846525064758122,2.8978434837595093e-05,0.009276174112848931,0.006029840573121396
5169.0,Youssef En-Nesyri,Sevilla,ESP-La Liga,2122,3,0.000391612040812943,0.0,6.564142089354023e-05,0.999429200175223,0.00011354636307048995
644.0,Érik Lamela,Sevilla,ESP-La Liga,2122,1,2.2929179875366647e-16,0.9999172248001837,8.277496027928426e-05,1.7924010285117013e-17,2.3953647074003375e-10
2424.0,Óliver Torres,Sevilla,ESP-La Liga,2122,1,1.7195090263860594e-33,0.9998128963495767,0.00018710365042256193,1.7038617764017827e-78,9.861992357369002e-49
5682.0,Gonçalo Guedes,Valencia,ESP-La Liga,2122,4,2.2844531843520536e-08,0.0,0.0074345085167849614,6.064448710649531e-37,0.9925654686386833
6124.0,Maxi Gómez,Valencia,ESP-La Liga,2122,1,1.49025708061865e-08,0.9877220380679418,1.5015318600961556e-05,3.221615340254316e-07,0.012262609549352611
8771.0,Yunus Musah,Valencia,ESP-La Liga,2122,1,1.6065386025125848e-38,0.9999951206686651,4.8793313342616675e-06,3.2305563440179435e-134,2.0215860319444348e-63
7224.0,Boulaye Dia,Villarreal,ESP-La Liga,2122,1,0.00022751762388622566,0.9926768786382546,9.58199570231043e-06,0.006160321831145999,0.0009256999110108012
2120.0,Gerard Moreno,Villarreal,ESP-La Liga,2122,0,0.9513368488425964,0.0,0.0020584396739448093,0.04660471141189676,7.156258064487061e-11
5681.0,Giovani Lo Celso,Villarreal,ESP-La Liga,2122,1,2.2684413698163587e-15,0.9999829815581056,1.6927282076594462e-05,1.1448806694097593e-21,9.115981559957478e-08
2301.0,Manu Trigueros,Villarreal,ESP-La Liga,2122,1,1.872417409554478e-08,0.9996972509873508,0.0003027301117920228,2.6990183564008198e-14,1.7665644126287518e-10
2198.0,Moi Gómez,Villarreal,ESP-La Liga,2122,2,5.770174161935398e-12,8.055822927865192e-07,0.9999991944119374,5.366392534887369e-31,7.63673930224009e-159
9024.0,Yeremi Pino,Villarreal,ESP-La Liga,2122,2,6.556420266673692e-10,0.060378851289027584,0.9396211480552781,5.163679109470911e-14,1.9558264061192906e-90
8294.0,El Bilal Touré,Almería,ESP-La Liga,2223,3,1.5026499246973373e-06,0.2523304286501323,5.479919782037498e-05,0.7476132694742796,2.7843380884375913e-11
10975.0,Largie Ramazani,Almería,ESP-La Liga,2223,4,1.8235306394177165e-06,0.0,0.02958913495948487,1.3413995308668581e-09,0.9704090401684771
2304.0,Léo Baptistão,Almería,ESP-La Liga,2223,1,3.1848610260007935e-10,0.9991059937361031,2.4653961249772928e-05,4.764510546343894e-11,0.0008693519365159296
7020.0,Gorka Guruzeta,Athletic Club,ESP-La Liga,2223,1,4.4270518230102063e-10,0.9997711158954403,1.3108981221950776e-05,1.1934206026526932e-07,0.00021565533857251628
2399.0,Iñaki Williams,Athletic Club,ESP-La Liga,2223,4,9.35610081757801e-06,0.0,0.0009258536448716727,1.0948661711300572e-20,0.9990647902543105
2400.0,Raúl García,Athletic Club,ESP-La Liga,2223,1,0.0013035828537449807,0.9986874798596382,8.937286616163836e-06,5.831277714843308e-82,8.713226765000421e-42
2270.0,Antoine Griezmann,Atlético Madrid,ESP-La Liga,2223,1,7.767156845011232e-05,0.996214930963333,0.0037073974681499865,1.4442127595801344e-51,6.674643398712266e-14
1804.0,Álvaro Morata,Atlético Madrid,ESP-La Liga,2223,3,0.30963238257274156,8.74052090334223e-05,7.529273894263808e-07,0.6902794592908349,1.6215709263297434e-35
2275.0,Ángel Correa,Atlético Madrid,ESP-La Liga,2223,1,0.0005352027003788741,0.9986398575943622,0.0006626642948479609,6.022377158421329e-06,0.00015625303325216165
6441.0,Ferrán Torres,Barcelona,ESP-La Liga,2223,4,3.003176891991944e-05,0.0,0.05149831192861411,1.7779074595680213e-36,0.9484716563024657
9804.0,Gavi,Barcelona,ESP-La Liga,2223,1,2.0050411343191192e-18,0.9999836570500796,1.634294991718737e-05,5.078885209408303e-47,2.628742703033091e-15
3226.0,Ousmane Dembélé,Barcelona,ESP-La Liga,2223,1,8.865287542198265e-14,0.9994318395030314,0.0005681594421412858,2.776224914848508e-130,1.054738393362806e-09
8026.0,Raphinha,Barcelona,ESP-La Liga,2223,2,6.901707570238774e-14,0.08446159997191834,0.9155384000044912,5.907152977797587e-166,2.3521325653068282e-11
227.0,Robert Lewandowski,Barcelona,ESP-La Liga,2223,0,0.9334634984563042,0.0,4.4372181633481174e-08,0.06653645717151359,1.7769797448087455e-78
7609.0,Carles Pérez,Celta Vigo,ESP-La Liga,2223,1,3.0239336555614146e-17,0.9999746363020141,2.4458109434938127e-05,5.216112221653077e-15,9.055885457571008e-07
2290.0,Iago Aspas,Celta Vigo,ESP-La Liga,2223,2,0.0003272367144274042,0.0,0.9246151515969544,1.3120164931767657e-07,0.075057480486968
11070.0,Jørgen Strand Larsen,Celta Vigo,ESP-La Liga,2223,1,3.016332908255913e-07,0.984104678300914,1.4261786218842647e-05,0.0004225049289193129,0.01545825335065691
6533.0,Anthony Lozano,Cádiz,ESP-La Liga,2223,1,5.270071273049445e-10,0.9992919248926622,6.288771597829267e-06,1.1670297101188295e-10,0.0007017856920300375
5047.0,Rubén Sobrino,Cádiz,ESP-La Liga,2223,1,8.26937085011402e-09,0.998853298764361,0.0011466929185682585,4.769975478171373e-11,1.3659124299144202e-16
5212.0,Sergi Guardiola,Cádiz,ESP-La Liga,2223,1,1.4093691841662009e-05,0.9993884826278938,1.8038029562563703e-05,0.0003723555147672401,0.00020703013593439644
4177.0,Álex Fernández,Cádiz,ESP-La Liga,2223,2,2.99119557413663e-06,0.0,0.9994000261810108,7.018642146154067e-18,0.00059698262341564
2057.0,Ezequiel Ponce,Elche,ESP-La Liga,2223,1,2.1294711503144418e-06,0.8494883052687194,8.464756870465272e-06,0.15025434216340527,0.0002467583398547411
4146.0,Fidel,Elche,ESP-La Liga,2223,2,2.1526662050498774e-07,0.0,0.9999997847332215,3.2790496391271134e-30,1.585497987021227e-13
1189.0,Lucas Boyé,Elche,ESP-La Liga,2223,3,0.0007537955256181431,0.0,0.00032210657350059826,0.6771898372369336,0.32173426066394745
4175.0,Pere Milla,Elche,ESP-La Liga,2223,4,7.032620374776802e-07,0.0,0.0015357043007258847,5.599731246550654e-05,0.9984075951247708
8895.0,Tete Morente,Elche,ESP-La Liga,2223,1,7.528384769776753e-22,0.999848262058391,0.00015154182972183894,3.788065149395561e-73,1.9611188690841402e-07
2103.0,Aleix Vidal,Espanyol,ESP-La Liga,2223,1,2.645982483563866e-70,0.9999988665476132,1.1334523873490983e-06,1.4946098458195587e-274,2.4118020364095857e-194
6933.0,Javi Puado,Espanyol,ESP-La Liga,2223,1,2.082234629396826e-07,0.9968314028655706,5.4966748823487574e-05,2.4428219510298992e-06,0.0031109793401920844
866.0,Joselu,Espanyol,ESP-La Liga,2223,3,0.0012183562381202415,0.0,5.854580536665181e-05,0.9983928059066927,0.00033029204982043444
3211.0,Martin Braithwaite,Espanyol,ESP-La Liga,2223,1,2.0629789294511997e-05,0.8342240626300746,2.318123206804685e-05,0.16572731740308003,4.808945482414155e-06
2252.0,Borja Mayoral,Getafe,ESP-La Liga,2223,3,0.0035728066528150216,0.0,0.26095697421713615,0.7354702022653169,1.6864731910315463e-08
5058.0,Carles Aleñá,Getafe,ESP-La Liga,2223,1,4.591409452146719e-22,0.999994620621464,5.3793785357122085e-06,3.362294600033353e-48,5.21438272613692e-21
6219.0,Enes Ünal,Getafe,ESP-La Liga,2223,3,0.00036815619784267927,0.0,0.00035024850385473343,0.9719349623063345,0.02734663299196834
1709.0,Cristhian Stuani,Girona,ESP-La Liga,2223,0,0.9999734788953245,0.0,1.4101197345728154e-05,1.2419907329848016e-05,3.1957684653303344e-56
8002.0,Rodrigo Riquelme,Girona,ESP-La Liga,2223,1,6.548013859765787e-14,0.9996662039560872,3.7314987280385506e-05,1.7222169614403435e-31,0.000296481056566929
10948.0,Valentín Castellanos,Girona,ESP-La Liga,2223,3,0.0005510290381389452,0.0,4.13131794790918e-06,0.9994065694729676,3.827017094561791e-05
7313.0,Lee Kang-in,Mallorca,ESP-La Liga,2223,1,3.0161152132801977e-23,0.9995937709449054,0.00014178355100725578,1.4450261159363416e-135,0.00026444550408735403
9002.0,Vedat Muriqi,Mallorca,ESP-La Liga,2223,3,0.0006857398002135424,0.0,0.00028978797143927116,0.9908862683781756,0.008138203850171406
8424.0,Aimar Oroz,Osasuna,ESP-La Liga,2223,2,4.407497917949222e-06,0.0,0.9999955925015093,5.723142600330689e-13,1.5054019256766162e-17
